+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                    ;
+--------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; P2|mem_conversion_ioxcont_int1_0|cast13|Outputi                                                                          ; 24    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast13                                                                                  ; 24    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast12|Outputi|u0                                                                       ; 24    ; 1              ; 0            ; 1              ; 24     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast12|Outputi                                                                          ; 24    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast12                                                                                  ; 24    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast11|Outputi|u0                                                                       ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast11|Outputi                                                                          ; 24    ; 6              ; 0            ; 6              ; 31     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast11                                                                                  ; 24    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast10|Outputi|u0                                                                       ; 24    ; 1              ; 0            ; 1              ; 24     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast10|Outputi                                                                          ; 24    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast10                                                                                  ; 24    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast9|Outputi|u0                                                                        ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast9|Outputi                                                                           ; 24    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast9                                                                                   ; 24    ; 0              ; 0            ; 0              ; 31     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast8|Outputi|u0                                                                        ; 14    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast8|Outputi                                                                           ; 14    ; 10             ; 0            ; 10             ; 24     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast8                                                                                   ; 14    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast7|Outputi|u0                                                                        ; 14    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast7|Outputi                                                                           ; 14    ; 10             ; 0            ; 10             ; 24     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast7                                                                                   ; 14    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast6|Outputi|u0                                                                        ; 14    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast6|Outputi                                                                           ; 14    ; 10             ; 0            ; 10             ; 24     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast6                                                                                   ; 14    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast5|Outputi|u0                                                                        ; 14    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast5|Outputi                                                                           ; 14    ; 10             ; 0            ; 10             ; 24     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast5                                                                                   ; 14    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast4|Outputi|u0                                                                        ; 14    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast4|Outputi                                                                           ; 14    ; 10             ; 0            ; 10             ; 24     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast4                                                                                   ; 14    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast3|Outputi|u0                                                                        ; 14    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast3|Outputi                                                                           ; 14    ; 10             ; 0            ; 10             ; 24     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast3                                                                                   ; 14    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast2|Outputi|u0                                                                        ; 14    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast2|Outputi                                                                           ; 14    ; 10             ; 0            ; 10             ; 24     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast2                                                                                   ; 14    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast1|Outputi|u0                                                                        ; 14    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast1|Outputi                                                                           ; 14    ; 10             ; 0            ; 10             ; 24     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast1                                                                                   ; 14    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast0|Outputi|u0                                                                        ; 14    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast0|Outputi                                                                           ; 14    ; 10             ; 0            ; 10             ; 24     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|cast0                                                                                   ; 14    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|iacont_0                                                                                ; 14    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer6enavcc                                                                      ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer6user_aclrgnd                                                                ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer6|nto1Multiplexeri|\gp:U0|auto_generated                                     ; 30    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer6|nto1Multiplexeri                                                           ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer6                                                                            ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer5enavcc                                                                      ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer5user_aclrgnd                                                                ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer5|nto1Multiplexeri|\gp:U0|auto_generated                                     ; 30    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer5|nto1Multiplexeri                                                           ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer5                                                                            ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer8enavcc                                                                      ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer8user_aclrgnd                                                                ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer8|nto1Multiplexeri|\gp:U0|auto_generated                                     ; 30    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer8|nto1Multiplexeri                                                           ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer8                                                                            ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer7enavcc                                                                      ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer7user_aclrgnd                                                                ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer7|nto1Multiplexeri|\gp:U0|auto_generated                                     ; 30    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer7|nto1Multiplexeri                                                           ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer7                                                                            ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|iccont_0                                                                                ; 14    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x2|Outputi|u0                                                        ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x2|Outputi                                                           ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x2                                                                   ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x1|Outputi|u0                                                        ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x1|Outputi                                                           ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x1                                                                   ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|roundresetgnd                                                                           ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|roundenavcc                                                                             ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|rounduser_aclrgnd                                                                       ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|round                                                                                   ; 35    ; 0              ; 22           ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x4|Outputi|u0                                                        ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x4|Outputi                                                           ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x4                                                                   ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x3|Outputi|u0                                                        ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x3|Outputi                                                           ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x3                                                                   ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|comparator2                                                                             ; 28    ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x6|Outputi|u0                                                        ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x6|Outputi                                                           ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x6                                                                   ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|comparator3                                                                             ; 28    ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x5|Outputi|u0                                                        ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x5|Outputi                                                           ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x5                                                                   ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|comparator4                                                                             ; 28    ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x8|Outputi|u0                                                        ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x8|Outputi                                                           ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x8                                                                   ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|comparator5                                                                             ; 28    ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x7|Outputi|u0                                                        ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x7|Outputi                                                           ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x7                                                                   ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|comparator1                                                                             ; 28    ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x16|Outputi|u0                                                       ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x16|Outputi                                                          ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|binarypointcasting_x16                                                                  ; 24    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|ibcont_0                                                                                ; 14    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|ibcont_int_0                                                                            ; 13    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer2enavcc                                                                      ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer2user_aclrgnd                                                                ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer2|nto1Multiplexeri|\gp:U0|auto_generated                                     ; 30    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer2|nto1Multiplexeri                                                           ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer2                                                                            ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer1enavcc                                                                      ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer1user_aclrgnd                                                                ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer1|nto1Multiplexeri|\gp:U0|auto_generated                                     ; 30    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer1|nto1Multiplexeri                                                           ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer1                                                                            ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer4enavcc                                                                      ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer4user_aclrgnd                                                                ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer4|nto1Multiplexeri|\gp:U0|auto_generated                                     ; 30    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer4|nto1Multiplexeri                                                           ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer4                                                                            ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|round2resetgnd                                                                          ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|round2enavcc                                                                            ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|round2user_aclrgnd                                                                      ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|round2                                                                                  ; 35    ; 0              ; 22           ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer3enavcc                                                                      ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer3user_aclrgnd                                                                ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer3|nto1Multiplexeri|\gp:U0|auto_generated                                     ; 30    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer3|nto1Multiplexeri                                                           ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|multiplexer3                                                                            ; 31    ; 0              ; 0            ; 0              ; 13     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|round1resetgnd                                                                          ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|round1enavcc                                                                            ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; P2|mem_conversion_ioxcont_int1_0|round1user_aclrgnd                                                                      ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
